"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_endothelial.a"	0	"Pclaf"	390.5	"HiG"
"HiG_endothelial.a"	3	"Atp1a1"	300	"HiG"
"HiG_endothelial.a"	0	"Prkar2b"	390.5	"HiG"
"HiG_endothelial.a"	0	"Pnrc1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Inka1"	390.5	"HiG"
"HiG_endothelial.a"	574	"Pak1ip1"	93	"HiG"
"HiG_endothelial.a"	1938	"Spcs2"	35	"HiG"
"HiG_endothelial.a"	57	"Chchd4"	224.5	"HiG"
"HiG_endothelial.a"	0	"Txndc5"	390.5	"HiG"
"HiG_endothelial.a"	1598	"F11r"	38	"HiG"
"HiG_endothelial.a"	5540	"Cldn5"	9	"HiG"
"HiG_endothelial.a"	122	"Lpar6"	192	"HiG"
"HiG_endothelial.a"	213	"Apex1"	168	"HiG"
"HiG_endothelial.a"	117	"Ddx21"	196	"HiG"
"HiG_endothelial.a"	137	"Wdr74"	186	"HiG"
"HiG_endothelial.a"	2	"Krtcap2"	309.5	"HiG"
"HiG_endothelial.a"	0	"Dok4"	390.5	"HiG"
"HiG_endothelial.a"	2	"Cmtm8"	309.5	"HiG"
"HiG_endothelial.a"	2973	"Cd81"	26	"HiG"
"HiG_endothelial.a"	848	"Ptma"	62	"HiG"
"HiG_endothelial.a"	1385	"Mrpl12"	45	"HiG"
"HiG_endothelial.a"	0	"Cdv3"	390.5	"HiG"
"HiG_endothelial.a"	2	"Mrpl34"	309.5	"HiG"
"HiG_endothelial.a"	0	"Fermt2"	390.5	"HiG"
"HiG_endothelial.a"	195	"Pim3"	173	"HiG"
"HiG_endothelial.a"	6	"Mrps34"	282	"HiG"
"HiG_endothelial.a"	0	"Limd2"	390.5	"HiG"
"HiG_endothelial.a"	395	"Ndn"	141	"HiG"
"HiG_endothelial.a"	57	"Ssr2"	224.5	"HiG"
"HiG_endothelial.a"	43	"Lyl1"	235	"HiG"
"HiG_endothelial.a"	0	"Ostc"	390.5	"HiG"
"HiG_endothelial.a"	840	"Hoxa9"	63	"HiG"
"HiG_endothelial.a"	712	"Gnl3"	76	"HiG"
"HiG_endothelial.a"	11	"Tceal9"	268.5	"HiG"
"HiG_endothelial.a"	344	"Gngt2"	148	"HiG"
"HiG_endothelial.a"	124	"Atp6v0b"	191	"HiG"
"HiG_endothelial.a"	5	"Dctpp1"	287	"HiG"
"HiG_endothelial.a"	101	"Wdr43"	202.5	"HiG"
"HiG_endothelial.a"	0	"Degs1"	390.5	"HiG"
"HiG_endothelial.a"	397	"Hoxa7"	140	"HiG"
"HiG_endothelial.a"	330	"Calm2"	151	"HiG"
"HiG_endothelial.a"	638	"Ctnna1"	85	"HiG"
"HiG_endothelial.a"	0	"Ckap4"	390.5	"HiG"
"HiG_endothelial.a"	11	"Lin28a"	268.5	"HiG"
"HiG_endothelial.a"	0	"Peg3"	390.5	"HiG"
"HiG_endothelial.a"	83	"Tuba1c"	210	"HiG"
"HiG_endothelial.a"	380	"H2ax"	143	"HiG"
"HiG_endothelial.a"	1417	"Mapk3"	44	"HiG"
"HiG_endothelial.a"	410	"Pgp"	137	"HiG"
"HiG_endothelial.a"	1473	"Pdia6"	42	"HiG"
"HiG_endothelial.a"	452	"Klhl6"	124	"HiG"
"HiG_endothelial.a"	407	"Aplnr"	138	"HiG"
"HiG_endothelial.a"	1	"Sptssa"	320.5	"HiG"
"HiG_endothelial.a"	0	"Exoc3l"	390.5	"HiG"
"HiG_endothelial.a"	45	"Basp1"	232	"HiG"
"HiG_endothelial.a"	454	"Gcc2"	118	"HiG"
"HiG_endothelial.a"	0	"Eva1b"	390.5	"HiG"
"HiG_endothelial.a"	444	"Map7d1"	130.5	"HiG"
"HiG_endothelial.a"	17639	"Fn1"	1	"HiG"
"HiG_endothelial.a"	1	"Plekhf2"	320.5	"HiG"
"HiG_endothelial.a"	254	"Tmed2"	161	"HiG"
"HiG_endothelial.a"	568	"Xbp1"	94	"HiG"
"HiG_endothelial.a"	4	"Marcksl1"	293	"HiG"
"HiG_endothelial.a"	0	"Ubqln2"	390.5	"HiG"
"HiG_endothelial.a"	793	"Gnai2"	64	"HiG"
"HiG_endothelial.a"	0	"Rbpms2"	390.5	"HiG"
"HiG_endothelial.a"	1384	"Cd24a"	46	"HiG"
"HiG_endothelial.a"	0	"Ccnjl"	390.5	"HiG"
"HiG_endothelial.a"	754	"Msx1"	72.5	"HiG"
"HiG_endothelial.a"	220	"Polr1d"	166.5	"HiG"
"HiG_endothelial.a"	0	"Ssbp4"	390.5	"HiG"
"HiG_endothelial.a"	101	"Cbfb"	202.5	"HiG"
"HiG_endothelial.a"	2	"Rhoj"	309.5	"HiG"
"HiG_endothelial.a"	1154	"Bex1"	51	"HiG"
"HiG_endothelial.a"	0	"Crlf3"	390.5	"HiG"
"HiG_endothelial.a"	0	"Ppp1r2"	390.5	"HiG"
"HiG_endothelial.a"	1	"Grrp1"	320.5	"HiG"
"HiG_endothelial.a"	7	"Ier2"	278	"HiG"
"HiG_endothelial.a"	25	"Mtap"	250	"HiG"
"HiG_endothelial.a"	235	"Abi3"	163.5	"HiG"
"HiG_endothelial.a"	4	"Gja4"	293	"HiG"
"HiG_endothelial.a"	479	"Rasip1"	106	"HiG"
"HiG_endothelial.a"	16	"Sox18"	261.5	"HiG"
"HiG_endothelial.a"	463	"Dlk1"	111	"HiG"
"HiG_endothelial.a"	0	"Mogat2"	390.5	"HiG"
"HiG_endothelial.a"	0	"Gpc3"	390.5	"HiG"
"HiG_endothelial.a"	399	"Junb"	139	"HiG"
"HiG_endothelial.a"	127	"Ndufa8"	190	"HiG"
"HiG_endothelial.a"	0	"Smagp"	390.5	"HiG"
"HiG_endothelial.a"	17	"Rap1b"	259	"HiG"
"HiG_endothelial.a"	48	"Rcl1"	229.5	"HiG"
"HiG_endothelial.a"	103	"Dph3"	201	"HiG"
"HiG_endothelial.a"	0	"Tmem158"	390.5	"HiG"
"HiG_endothelial.a"	0	"Mdfi"	390.5	"HiG"
"HiG_endothelial.a"	0	"Ifitm2"	390.5	"HiG"
"HiG_endothelial.a"	119	"Rrs1"	194.5	"HiG"
"HiG_endothelial.a"	0	"Polg"	390.5	"HiG"
"HiG_endothelial.a"	5630	"Hspe1"	8	"HiG"
"HiG_endothelial.a"	458	"Nectin2"	114	"HiG"
"HiG_endothelial.a"	0	"Sypl"	390.5	"HiG"
"HiG_endothelial.a"	726	"Pdia4"	75	"HiG"
"HiG_endothelial.a"	22	"Arpc5"	253	"HiG"
"HiG_endothelial.a"	0	"Eif1a"	390.5	"HiG"
"HiG_endothelial.a"	9	"Cfl2"	275.5	"HiG"
"HiG_endothelial.a"	0	"C1qbp"	390.5	"HiG"
"HiG_endothelial.a"	0	"Sox7"	390.5	"HiG"
"HiG_endothelial.a"	2	"Pabpc4"	309.5	"HiG"
"HiG_endothelial.a"	2	"Impdh2"	309.5	"HiG"
"HiG_endothelial.a"	1	"Pop5"	320.5	"HiG"
"HiG_endothelial.a"	0	"Gpx1"	390.5	"HiG"
"HiG_endothelial.a"	1326	"Gpx3"	48	"HiG"
"HiG_endothelial.a"	26	"Oat"	248	"HiG"
"HiG_endothelial.a"	615	"Crip2"	91	"HiG"
"HiG_endothelial.a"	453	"Hmgb1"	120.5	"HiG"
"HiG_endothelial.a"	527	"Arpc1b"	97.5	"HiG"
"HiG_endothelial.a"	527	"Lyar"	97.5	"HiG"
"HiG_endothelial.a"	3438	"Aldoa"	22	"HiG"
"HiG_endothelial.a"	0	"Rtl8b"	390.5	"HiG"
"HiG_endothelial.a"	132	"Lgals1"	189	"HiG"
"HiG_endothelial.a"	5004	"Itgb1"	12	"HiG"
"HiG_endothelial.a"	34	"Rap1a"	241	"HiG"
"HiG_endothelial.a"	0	"Aopep"	390.5	"HiG"
"HiG_endothelial.a"	44	"Marcks"	233.5	"HiG"
"HiG_endothelial.a"	197	"Rspo3"	172	"HiG"
"HiG_endothelial.a"	0	"Myzap"	390.5	"HiG"
"HiG_endothelial.a"	77	"Septin9"	214.5	"HiG"
"HiG_endothelial.a"	145	"Cbx1"	184	"HiG"
"HiG_endothelial.a"	3598	"Ccnd1"	19	"HiG"
"HiG_endothelial.a"	1065	"Snu13"	54	"HiG"
"HiG_endothelial.a"	4833	"Hsp90aa1"	13	"HiG"
"HiG_endothelial.a"	760	"Id1"	70	"HiG"
"HiG_endothelial.a"	0	"Mtch1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Pigx"	390.5	"HiG"
"HiG_endothelial.a"	2045	"Tuba1a"	33	"HiG"
"HiG_endothelial.a"	0	"Csrp1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Ecscr"	390.5	"HiG"
"HiG_endothelial.a"	2	"Aqp8"	309.5	"HiG"
"HiG_endothelial.a"	1	"Igf2bp2"	320.5	"HiG"
"HiG_endothelial.a"	15669	"Actb"	2	"HiG"
"HiG_endothelial.a"	0	"Hoxb2"	390.5	"HiG"
"HiG_endothelial.a"	0	"Nup62cl"	390.5	"HiG"
"HiG_endothelial.a"	746	"Vamp5"	74	"HiG"
"HiG_endothelial.a"	151	"Car4"	183	"HiG"
"HiG_endothelial.a"	779	"Nop56"	66.5	"HiG"
"HiG_endothelial.a"	2138	"Mrto4"	30	"HiG"
"HiG_endothelial.a"	671	"Arpc3"	82	"HiG"
"HiG_endothelial.a"	3	"Selenoh"	300	"HiG"
"HiG_endothelial.a"	0	"Cdca7"	390.5	"HiG"
"HiG_endothelial.a"	0	"Rtn4"	390.5	"HiG"
"HiG_endothelial.a"	190	"Set"	174.5	"HiG"
"HiG_endothelial.a"	457	"Anp32b"	115	"HiG"
"HiG_endothelial.a"	7	"Sox4"	278	"HiG"
"HiG_endothelial.a"	0	"Nrarp"	390.5	"HiG"
"HiG_endothelial.a"	0	"Col18a1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Rps6ka1"	390.5	"HiG"
"HiG_endothelial.a"	460	"Ifitm1"	112.5	"HiG"
"HiG_endothelial.a"	0	"Timm10b"	390.5	"HiG"
"HiG_endothelial.a"	13521	"Pecam1"	4	"HiG"
"HiG_endothelial.a"	4361	"Jun"	16	"HiG"
"HiG_endothelial.a"	439	"Idh2"	133	"HiG"
"HiG_endothelial.a"	69	"Tead2"	218	"HiG"
"HiG_endothelial.a"	41	"Tomm5"	237	"HiG"
"HiG_endothelial.a"	3412	"Etv2"	23	"HiG"
"HiG_endothelial.a"	0	"Tnfaip1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Rab34"	390.5	"HiG"
"HiG_endothelial.a"	80	"Slc1a5"	212	"HiG"
"HiG_endothelial.a"	0	"Tsen34"	390.5	"HiG"
"HiG_endothelial.a"	5286	"Trp53"	11	"HiG"
"HiG_endothelial.a"	0	"Arhgef15"	390.5	"HiG"
"HiG_endothelial.a"	2	"Nsun2"	309.5	"HiG"
"HiG_endothelial.a"	78	"Tmed9"	213	"HiG"
"HiG_endothelial.a"	12	"Kdelr2"	266.5	"HiG"
"HiG_endothelial.a"	700	"Lmo2"	77.5	"HiG"
"HiG_endothelial.a"	16	"Tagln2"	261.5	"HiG"
"HiG_endothelial.a"	0	"Tspan18"	390.5	"HiG"
"HiG_endothelial.a"	0	"Creg1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Mpzl1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Tfpi"	390.5	"HiG"
"HiG_endothelial.a"	772	"H19"	68	"HiG"
"HiG_endothelial.a"	2	"Tmsb4x"	309.5	"HiG"
"HiG_endothelial.a"	3	"Selenok"	300	"HiG"
"HiG_endothelial.a"	754	"Amot"	72.5	"HiG"
"HiG_endothelial.a"	0	"Armcx1"	390.5	"HiG"
"HiG_endothelial.a"	2731	"Kdr"	27	"HiG"
"HiG_endothelial.a"	310	"Arpc2"	156	"HiG"
"HiG_endothelial.a"	27	"Tmsb10"	247	"HiG"
"HiG_endothelial.a"	853	"Rcn2"	61	"HiG"
"HiG_endothelial.a"	0	"Hmgb3"	390.5	"HiG"
"HiG_endothelial.a"	0	"Fstl1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Plac1"	390.5	"HiG"
"HiG_endothelial.a"	0	"Cald1"	390.5	"HiG"
"HiG_endothelial.a"	5	"Hdac7"	287	"HiG"
"HiG_endothelial.a"	0	"Bex4"	390.5	"HiG"
"HiG_endothelial.a"	2	"Tbrg1"	309.5	"HiG"
"HiG_endothelial.a"	779	"Msn"	66.5	"HiG"
"HiG_endothelial.a"	10	"Cox17"	272	"HiG"
"HiG_endothelial.a"	1110	"Rsl1d1"	52	"HiG"
"HiG_endothelial.a"	452	"Tpm3"	124	"HiG"
"HiG_endothelial.a"	0	"Sgk1"	390.5	"HiG"
"HiG_endothelial.a"	3760	"Igf2"	17	"HiG"
"HiG_endothelial.a"	441	"Ubc"	132	"HiG"
"HiG_endothelial.a"	4672	"Pa2g4"	14	"HiG"
"HiG_endothelial.a"	0	"Bola2"	390.5	"HiG"
"HiG_endothelial.a"	1	"Txnl4a"	320.5	"HiG"
"HiG_endothelial.a"	183	"Mrpl15"	177.5	"HiG"
"HiG_endothelial.a"	286	"Nme1"	159	"HiG"
"HiG_endothelial.a"	60	"Mest"	222	"HiG"
"HiG_endothelial.a"	104	"Snrpa1"	200	"HiG"
"HiG_endothelial.a"	455	"Mrpl17"	116.5	"HiG"
"HiG_endothelial.a"	478	"Afdn"	107	"HiG"
"HiG_endothelial.a"	3408	"Nhp2"	24	"HiG"
"HiG_endothelial.a"	252	"Hoxa10"	162	"HiG"
"HiG_endothelial.a"	700	"Rps27l"	77.5	"HiG"
"HiG_endothelial.a"	453	"Ramp2"	120.5	"HiG"
"HiG_endothelial.a"	470	"Dad1"	109	"HiG"
"HiG_endothelial.a"	17	"Ywhaq"	259	"HiG"
"HiG_endothelial.a"	0	"Psme2"	390.5	"HiG"
"HiG_endothelial.a"	1102	"Hmga2"	53	"HiG"
"HiG_endothelial.a"	137	"Manf"	186	"HiG"
"HiG_endothelial.a"	361	"Impdh1"	146	"HiG"
"HiG_endothelial.a"	506	"Slc16a3"	105	"HiG"
"HiG_endothelial.a"	0	"Mpp6"	390.5	"HiG"
"HiG_endothelial.a"	4451	"Serpinh1"	15	"HiG"
"HiG_endothelial.a"	13	"Idh3a"	265	"HiG"
"HiG_endothelial.a"	697	"Nolc1"	79	"HiG"
"HiG_endothelial.a"	0	"G3bp2"	390.5	"HiG"
"HiG_endothelial.a"	0	"Ppp1r15a"	390.5	"HiG"
"HiG_endothelial.a"	230	"Odc1"	165	"HiG"
"HiG_endothelial.a"	1558	"Cdkn1c"	41	"HiG"
"HiG_endothelial.a"	980	"Rab11a"	56	"HiG"
"HiG_endothelial.a"	0	"Luzp1"	390.5	"HiG"
"HiG_endothelial.a"	2510	"Tpi1"	28	"HiG"
"HiG_endothelial.a"	0	"Rbms1"	390.5	"HiG"
"HiG_endothelial.a"	1	"Rcbtb2"	320.5	"HiG"
"HiG_endothelial.a"	453	"Cd59a"	120.5	"HiG"
"HiG_endothelial.a"	0	"Phlda1"	390.5	"HiG"
"HiG_endothelial.a"	21	"Hoxb6"	254.5	"HiG"
"HiG_endothelial.a"	9270	"Apoe"	5	"HiG"
"HiG_endothelial.a"	52	"Rbm38"	226	"HiG"
"HiG_endothelial.a"	511	"Peg10"	102	"HiG"
"HiG_endothelial.a"	0	"Zfp428"	390.5	"HiG"
"HiG_endothelial.a"	0	"Oaz2"	390.5	"HiG"
"HiG_endothelial.a"	512	"Uchl5"	101	"HiG"
"HiG_endothelial.a"	70	"Ppp1r18"	217	"HiG"
"HiG_endothelial.a"	0	"Gpatch4"	390.5	"HiG"
"HiG_endothelial.a"	0	"Stard3nl"	390.5	"HiG"
"HiG_endothelial.a"	51	"Fdps"	227	"HiG"
"HiG_endothelial.a"	0	"Sh3glb1"	390.5	"HiG"
"HiG_endothelial.a"	2126	"Ruvbl2"	31	"HiG"
"HiG_endothelial.a"	356	"Isyna1"	147	"HiG"
"HiG_endothelial.a"	0	"Cck"	390.5	"HiG"
"HiG_endothelial.a"	692	"Cd63"	80	"HiG"
"HiG_endothelial.a"	3	"Cited2"	300	"HiG"
"HiG_endothelial.a"	329	"Gja1"	152	"HiG"
"HiG_endothelial.a"	0	"Cnpy2"	390.5	"HiG"
"HiG_endothelial.a"	12	"Id2"	266.5	"HiG"
"HiG_endothelial.a"	5	"Ctsl"	287	"HiG"
"HiG_endothelial.a"	375	"Exoc3l4"	144	"HiG"
"HiG_endothelial.a"	1280	"Gtpbp4"	49	"HiG"
"HiG_endothelial.a"	1	"Pcgf5"	320.5	"HiG"
"HiG_endothelial.a"	444	"Tspan14"	130.5	"HiG"
"HiG_endothelial.a"	3472	"Polr2f"	21	"HiG"
"HiG_endothelial.a"	42	"Fth1"	236	"HiG"
"HiG_endothelial.a"	15	"Calm1"	263	"HiG"
"HiG_endothelial.a"	446	"Egfl7"	129	"HiG"
"HiG_endothelial.c"	698	"Klf6"	111	"HiG"
"HiG_endothelial.c"	473	"Acvrl1"	150	"HiG"
"HiG_endothelial.c"	2840	"Rdx"	29	"HiG"
"HiG_endothelial.c"	1673	"Icam2"	49	"HiG"
"HiG_endothelial.c"	0	"N4bp3"	397	"HiG"
"HiG_endothelial.c"	2666	"Tubb6"	31	"HiG"
"HiG_endothelial.c"	0	"Fkbp10"	397	"HiG"
"HiG_endothelial.c"	0	"Pabpc1"	397	"HiG"
"HiG_endothelial.c"	6	"Capns1"	280.5	"HiG"
"HiG_endothelial.c"	313	"Esam"	179	"HiG"
"HiG_endothelial.c"	1195	"Rhoc"	70	"HiG"
"HiG_endothelial.c"	0	"Nr2f6"	397	"HiG"
"HiG_endothelial.c"	361	"Slc9a3r2"	176	"HiG"
"HiG_endothelial.c"	73	"Tgfb1"	221	"HiG"
"HiG_endothelial.c"	3373	"Tpm4"	23	"HiG"
"HiG_endothelial.c"	1598	"Calr"	51	"HiG"
"HiG_endothelial.c"	0	"Mmd"	397	"HiG"
"HiG_endothelial.c"	2	"Emg1"	304	"HiG"
"HiG_endothelial.c"	525	"Ralb"	129.5	"HiG"
"HiG_endothelial.c"	3403	"Cnn2"	22	"HiG"
"HiG_endothelial.c"	540	"Grap"	123	"HiG"
"HiG_endothelial.c"	468	"Wdr1"	155	"HiG"
"HiG_endothelial.c"	1674	"Hmox1"	48	"HiG"
"HiG_endothelial.c"	470	"Snx6"	154	"HiG"
"HiG_endothelial.c"	449	"Reep5"	162	"HiG"
"HiG_endothelial.c"	422	"Elovl1"	167	"HiG"
"HiG_endothelial.c"	1443	"Cdc20"	56	"HiG"
"HiG_endothelial.c"	1023	"Srm"	78	"HiG"
"HiG_endothelial.c"	28	"Sptbn1"	249	"HiG"
"HiG_endothelial.c"	0	"Ddah2"	397	"HiG"
"HiG_endothelial.c"	181	"Clic1"	193	"HiG"
"HiG_endothelial.c"	103	"Lsm2"	208.5	"HiG"
"HiG_endothelial.c"	0	"Id3"	397	"HiG"
"HiG_endothelial.c"	474	"Carhsp1"	145	"HiG"
"HiG_endothelial.c"	0	"Elk3"	397	"HiG"
"HiG_endothelial.c"	407	"Rala"	169	"HiG"
"HiG_endothelial.c"	102	"Dynll1"	210.5	"HiG"
"HiG_endothelial.c"	1263	"Eng"	64	"HiG"
"HiG_endothelial.c"	525	"Oit3"	129.5	"HiG"
"HiG_endothelial.c"	914	"Fxyd5"	86	"HiG"
"HiG_endothelial.c"	16	"Amotl1"	263.5	"HiG"
"HiG_endothelial.c"	312	"Pea15a"	180	"HiG"
"HiG_endothelial.c"	18	"Gata2"	260	"HiG"
"HiG_endothelial.c"	13	"Plxnd1"	268	"HiG"
"HiG_endothelial.c"	6	"Plekho1"	280.5	"HiG"
"HiG_endothelial.c"	0	"Rrbp1"	397	"HiG"
"HiG_endothelial.c"	474	"Macroh2a1"	145	"HiG"
"HiG_endothelial.c"	775	"Fli1"	102	"HiG"
"HiG_endothelial.c"	84	"Slc25a5"	218	"HiG"
"HiG_endothelial.c"	741	"Cd34"	106	"HiG"
"HiG_endothelial.c"	0	"Traf4"	397	"HiG"
"HiG_endothelial.c"	71	"Cyba"	222.5	"HiG"
"HiG_endothelial.c"	206	"Igfbp4"	191	"HiG"
"HiG_endothelial.c"	0	"Wsb1"	397	"HiG"
"HiG_endothelial.c"	3009	"Pfn1"	27	"HiG"
"HiG_endothelial.c"	4	"Gabarap"	291	"HiG"
"HiG_endothelial.c"	6922	"Sparc"	7	"HiG"
"HiG_endothelial.c"	40	"Rab5c"	240	"HiG"
"HiG_endothelial.c"	1705	"Ubb"	47	"HiG"
"HiG_endothelial.c"	20	"Rcn3"	258	"HiG"
"HiG_endothelial.c"	0	"Lrp11"	397	"HiG"
"HiG_endothelial.c"	16	"Snx3"	263.5	"HiG"
"HiG_endothelial.c"	1094	"Cdk1"	77	"HiG"
"HiG_endothelial.c"	389	"Atp2b1"	171	"HiG"
"HiG_endothelial.c"	31	"Dusp6"	247	"HiG"
"HiG_endothelial.c"	0	"Nudt4"	397	"HiG"
"HiG_endothelial.c"	5602	"Hsp90b1"	12	"HiG"
"HiG_endothelial.c"	34	"Macroh2a2"	246	"HiG"
"HiG_endothelial.c"	0	"Csrp2"	397	"HiG"
"HiG_endothelial.c"	629	"Flt4"	115	"HiG"
"HiG_endothelial.c"	0	"Upp1"	397	"HiG"
"HiG_endothelial.c"	463	"Laptm4a"	158.5	"HiG"
"HiG_endothelial.c"	0	"Jpt1"	397	"HiG"
"HiG_endothelial.c"	0	"Galk1"	397	"HiG"
"HiG_endothelial.c"	484	"Pimreg"	137	"HiG"
"HiG_endothelial.c"	0	"Mxra7"	397	"HiG"
"HiG_endothelial.c"	0	"Lrrc59"	397	"HiG"
"HiG_endothelial.c"	0	"Zfp36l1"	397	"HiG"
"HiG_endothelial.c"	21	"Ctla2a"	256.5	"HiG"
"HiG_endothelial.c"	382	"Gadd45g"	172	"HiG"
"HiG_endothelial.c"	526	"Dbn1"	128	"HiG"
"HiG_endothelial.c"	0	"Hapln1"	397	"HiG"
"HiG_endothelial.c"	0	"Plk2"	397	"HiG"
"HiG_endothelial.c"	0	"Emb"	397	"HiG"
"HiG_endothelial.c"	46	"Arf4"	235.5	"HiG"
"HiG_endothelial.c"	1007	"Clu"	79	"HiG"
"HiG_endothelial.c"	787	"Itm2b"	97	"HiG"
"HiG_endothelial.c"	0	"Dnajc3"	397	"HiG"
"HiG_endothelial.c"	0	"Lrp10"	397	"HiG"
"HiG_endothelial.c"	0	"Ripk3"	397	"HiG"
"HiG_endothelial.c"	4	"Laptm4b"	291	"HiG"
"HiG_endothelial.c"	0	"Litaf"	397	"HiG"
"HiG_endothelial.c"	851	"Hes1"	90	"HiG"
"HiG_endothelial.c"	0	"Arhgap31"	397	"HiG"
"HiG_endothelial.c"	0	"Ets2"	397	"HiG"
"HiG_endothelial.c"	0	"Tmbim6"	397	"HiG"
"HiG_endothelial.c"	1257	"Creld2"	66	"HiG"
"HiG_endothelial.c"	487	"Twf2"	135	"HiG"
"HiG_endothelial.c"	0	"Pcbp4"	397	"HiG"
"HiG_endothelial.c"	1891	"Dusp1"	43	"HiG"
"HiG_endothelial.c"	0	"Bambi"	397	"HiG"
"HiG_endothelial.c"	0	"Mapre2"	397	"HiG"
"HiG_endothelial.c"	609	"Bin1"	118	"HiG"
"HiG_endothelial.c"	372	"Ppic"	174	"HiG"
"HiG_endothelial.c"	0	"Hhex"	397	"HiG"
"HiG_endothelial.c"	626	"P4hb"	116	"HiG"
"HiG_endothelial.c"	26	"Maged1"	252	"HiG"
"HiG_endothelial.c"	95	"Maged2"	212	"HiG"
"HiG_endothelial.c"	318	"Sat1"	178	"HiG"
"HiG_endothelial.c"	0	"Acot9"	397	"HiG"
"HiG_endothelial.c"	86	"Prdx4"	216.5	"HiG"
"HiG_endothelial.c"	49	"Ifitm3"	234	"HiG"
"HiG_endothelial.c"	0	"Tspan4"	397	"HiG"
"HiG_endothelial.c"	5	"Hprt"	284	"HiG"
"HiG_endothelial.c"	87	"Nrp1"	215	"HiG"
"HiG_endothelial.c"	345	"Sox17"	177	"HiG"
"HiG_endothelial.c"	0	"Ptpn18"	397	"HiG"
"HiG_endothelial.c"	0	"Itm2c"	397	"HiG"
"HiG_endothelial.c"	4436	"Ncl"	14	"HiG"
"HiG_endothelial.c"	3	"Rgl1"	298	"HiG"
"HiG_endothelial.c"	7	"Mpc2"	277	"HiG"
"HiG_endothelial.c"	28	"Atf3"	249	"HiG"
"HiG_endothelial.c"	0	"Fam107b"	397	"HiG"
"HiG_endothelial.c"	8181	"Vim"	5	"HiG"
"HiG_endothelial.c"	13790	"Hspa5"	2	"HiG"
"HiG_endothelial.c"	1197	"Notch1"	69	"HiG"
"HiG_endothelial.c"	0	"Meis2"	397	"HiG"
"HiG_endothelial.c"	4332	"Mdk"	15	"HiG"
"HiG_endothelial.c"	754	"Pdia3"	105	"HiG"
"HiG_endothelial.c"	0	"Ehd4"	397	"HiG"
"HiG_endothelial.c"	453	"Dusp2"	161	"HiG"
"HiG_endothelial.c"	651	"Cst3"	112	"HiG"
"HiG_endothelial.c"	0	"Car2"	397	"HiG"
"HiG_endothelial.c"	11941	"Anxa5"	3	"HiG"
"HiG_endothelial.c"	0	"Ssr3"	397	"HiG"
"HiG_endothelial.c"	238	"S100a11"	186.5	"HiG"
"HiG_endothelial.c"	0	"Efna1"	397	"HiG"
"HiG_endothelial.c"	0	"Gar1"	397	"HiG"
"HiG_endothelial.c"	0	"Adam15"	397	"HiG"
"HiG_endothelial.c"	0	"Gclm"	397	"HiG"
"HiG_endothelial.c"	38	"Cnn3"	243	"HiG"
"HiG_endothelial.c"	0	"Ddah1"	397	"HiG"
"HiG_endothelial.c"	622	"Ccn1"	117	"HiG"
"HiG_endothelial.c"	211	"Tln1"	189.5	"HiG"
"HiG_endothelial.c"	1	"Txndc12"	311	"HiG"
"HiG_endothelial.c"	542	"Tmem59"	122	"HiG"
"HiG_endothelial.c"	18	"Slc2a1"	260	"HiG"
"HiG_endothelial.c"	0	"Akr1a1"	397	"HiG"
"HiG_endothelial.c"	221	"Tal1"	188	"HiG"
"HiG_endothelial.c"	57	"Ebna1bp2"	229	"HiG"
"HiG_endothelial.c"	467	"Sh3bgrl3"	156	"HiG"
"HiG_endothelial.c"	0	"Ctnnbip1"	397	"HiG"
"HiG_endothelial.c"	537	"Cd38"	125	"HiG"
"HiG_endothelial.c"	474	"Emilin1"	145	"HiG"
"HiG_endothelial.c"	0	"Tpst2"	397	"HiG"
"HiG_endothelial.c"	555	"Anxa3"	121	"HiG"
"HiG_endothelial.c"	6	"Prkab1"	280.5	"HiG"
"HiG_endothelial.c"	819	"Fscn1"	94	"HiG"
"HiG_endothelial.c"	632	"Flt1"	114	"HiG"
"HiG_endothelial.c"	1220	"Gng11"	67	"HiG"
"HiG_endothelial.c"	1285	"Gnb2"	63	"HiG"
"HiG_endothelial.c"	0	"Ptms"	397	"HiG"
"HiG_endothelial.c"	174	"Clec1b"	194	"HiG"
"HiG_endothelial.c"	52	"Arhgdib"	232	"HiG"
"HiG_endothelial.c"	1	"Cmas"	311	"HiG"
"HiG_endothelial.c"	44	"Cd9"	237.5	"HiG"
"HiG_endothelial.c"	803	"Vasp"	95	"HiG"
"HiG_endothelial.c"	0	"Mfge8"	397	"HiG"
"HiG_endothelial.c"	2651	"Arl6ip1"	32	"HiG"
"HiG_endothelial.c"	2	"Lipt2"	304	"HiG"
"HiG_endothelial.c"	3722	"Lyve1"	19	"HiG"
"HiG_endothelial.c"	7	"Itm2a"	277	"HiG"
"HiG_endothelial.c"	0	"Gas6"	397	"HiG"
"HiG_endothelial.c"	0	"Eif4ebp1"	397	"HiG"
"HiG_endothelial.c"	531	"Col4a1"	127	"HiG"
